#,fecha_i_dt,periodo_manana,periodo_tarde,periodo_noche,d,d,d,d,dd
53722,2017-10-15 23:00:00,0,0,1,11:00:00 PM,,,,
53726,2017-10-22 23:00:00,0,0,1,11:00:00 PM,,,,
53729,2017-10-29 23:00:00,0,0,1,11:00:00 PM,,,,
59550,2017-11-15 23:00:00,0,0,1,11:00:00 PM,,,,
59553,2017-11-22 23:00:00,0,0,1,11:00:00 PM,,,,
59557,2017-11-29 23:00:00,0,0,1,11:00:00 PM,,,,
59833,2017-11-05 23:00:00,0,0,1,11:00:00 PM,,,,
59837,2017-11-12 23:00:00,0,0,1,11:00:00 PM,,,,
59842,2017-11-26 23:00:00,0,0,1,11:00:00 PM,,,,
65789,2017-12-06 23:00:00,0,0,1,11:00:00 PM,,,,
65792,2017-12-13 23:00:00,0,0,1,11:00:00 PM,,,,
65795,2017-12-20 23:00:00,0,0,1,11:00:00 PM,,,,
66047,2017-12-03 23:00:00,0,0,1,11:00:00 PM,,,,
66050,2017-12-10 23:00:00,0,0,1,11:00:00 PM,,,,
66261,2017-12-07 23:00:00,0,0,1,11:00:00 PM,,,,
67430,2017-12-02 23:00:00,0,0,1,11:00:00 PM,,,,
58195,2017-11-09 23:04:00,0,0,1,11:04:00 PM,,,,
2605,2017-01-22 23:05:00,0,0,1,11:05:00 PM,,,,
8512,2017-02-03 23:05:00,0,0,1,11:05:00 PM,,,,
9595,2017-02-02 23:05:00,0,0,1,11:05:00 PM,,,,
9599,2017-02-09 23:05:00,0,0,1,11:05:00 PM,,,,
9603,2017-02-16 23:05:00,0,0,1,11:05:00 PM,,,,
16307,2017-03-26 23:05:00,0,0,1,11:05:00 PM,,,,
16308,2017-03-28 23:05:00,0,0,1,11:05:00 PM,,,,
16309,2017-03-31 23:05:00,0,0,1,11:05:00 PM,,,,
21526,2017-04-02 23:05:00,0,0,1,11:05:00 PM,,,,
21527,2017-04-04 23:05:00,0,0,1,11:05:00 PM,,,,
21528,2017-04-07 23:05:00,0,0,1,11:05:00 PM,,,,
21529,2017-04-09 23:05:00,0,0,1,11:05:00 PM,,,,
21530,2017-04-11 23:05:00,0,0,1,11:05:00 PM,,,,
21531,2017-04-14 23:05:00,0,0,1,11:05:00 PM,,,,
21532,2017-04-16 23:05:00,0,0,1,11:05:00 PM,,,,
21533,2017-04-18 23:05:00,0,0,1,11:05:00 PM,,,,
21534,2017-04-23 23:05:00,0,0,1,11:05:00 PM,,,,
21535,2017-04-25 23:05:00,0,0,1,11:05:00 PM,,,,
21536,2017-04-28 23:05:00,0,0,1,11:05:00 PM,,,,
21537,2017-04-30 23:05:00,0,0,1,11:05:00 PM,,,,
26716,2017-05-02 23:05:00,0,0,1,11:05:00 PM,,,,
26717,2017-05-05 23:05:00,0,0,1,11:05:00 PM,,,,
26718,2017-05-07 23:05:00,0,0,1,11:05:00 PM,,,,
26719,2017-05-09 23:05:00,0,0,1,11:05:00 PM,,,,
26720,2017-05-12 23:05:00,0,0,1,11:05:00 PM,,,,
32061,2017-06-12 23:05:00,0,0,1,11:05:00 PM,,,,
32068,2017-06-19 23:05:00,0,0,1,11:05:00 PM,,,,
32075,2017-06-26 23:05:00,0,0,1,11:05:00 PM,,,,
36284,2017-07-07 23:05:00,0,0,1,11:05:00 PM,,,,
43329,2017-08-13 23:05:00,0,0,1,11:05:00 PM,,,,
43330,2017-08-15 23:05:00,0,0,1,11:05:00 PM,,,,
43331,2017-08-18 23:05:00,0,0,1,11:05:00 PM,,,,
43332,2017-08-20 23:05:00,0,0,1,11:05:00 PM,,,,
43333,2017-08-22 23:05:00,0,0,1,11:05:00 PM,,,,
43334,2017-08-27 23:05:00,0,0,1,11:05:00 PM,,,,
43335,2017-08-29 23:05:00,0,0,1,11:05:00 PM,,,,
48875,2017-09-01 23:05:00,0,0,1,11:05:00 PM,,,,
48876,2017-09-03 23:05:00,0,0,1,11:05:00 PM,,,,
48877,2017-09-05 23:05:00,0,0,1,11:05:00 PM,,,,
48878,2017-09-08 23:05:00,0,0,1,11:05:00 PM,,,,
48879,2017-09-10 23:05:00,0,0,1,11:05:00 PM,,,,
48880,2017-09-12 23:05:00,0,0,1,11:05:00 PM,,,,
48881,2017-09-15 23:05:00,0,0,1,11:05:00 PM,,,,
48882,2017-09-17 23:05:00,0,0,1,11:05:00 PM,,,,
48883,2017-09-19 23:05:00,0,0,1,11:05:00 PM,,,,
48884,2017-09-22 23:05:00,0,0,1,11:05:00 PM,,,,
48885,2017-09-24 23:05:00,0,0,1,11:05:00 PM,,,,
48886,2017-09-26 23:05:00,0,0,1,11:05:00 PM,,,,
48887,2017-09-29 23:05:00,0,0,1,11:05:00 PM,,,,
54630,2017-10-01 23:05:00,0,0,1,11:05:00 PM,,,,
54631,2017-10-03 23:05:00,0,0,1,11:05:00 PM,,,,
54632,2017-10-06 23:05:00,0,0,1,11:05:00 PM,,,,
54633,2017-10-08 23:05:00,0,0,1,11:05:00 PM,,,,
54634,2017-10-13 23:05:00,0,0,1,11:05:00 PM,,,,
54635,2017-10-15 23:05:00,0,0,1,11:05:00 PM,,,,
54636,2017-10-17 23:05:00,0,0,1,11:05:00 PM,,,,
54637,2017-10-20 23:05:00,0,0,1,11:05:00 PM,,,,
54638,2017-10-22 23:05:00,0,0,1,11:05:00 PM,,,,
54639,2017-10-24 23:05:00,0,0,1,11:05:00 PM,,,,
54640,2017-10-27 23:05:00,0,0,1,11:05:00 PM,,,,
58202,2017-11-23 23:05:00,0,0,1,11:05:00 PM,,,,
58206,2017-11-30 23:05:00,0,0,1,11:05:00 PM,,,,
60078,2017-11-23 23:05:00,0,0,1,11:05:00 PM,,,,
64480,2017-12-07 23:05:00,0,0,1,11:05:00 PM,,,,
52742,2017-10-20 23:06:00,0,0,1,11:06:00 PM,,,,
2606,2017-01-29 23:10:00,0,0,1,11:10:00 PM,,,,
9137,2017-02-03 23:10:00,0,0,1,11:10:00 PM,,,,
10297,2017-02-05 23:10:00,0,0,1,11:10:00 PM,,,,
10309,2017-02-19 23:10:00,0,0,1,11:10:00 PM,,,,
10315,2017-02-26 23:10:00,0,0,1,11:10:00 PM,,,,
13982,2017-03-03 23:10:00,0,0,1,11:10:00 PM,,,,
15249,2017-03-12 23:10:00,0,0,1,11:10:00 PM,,,,
15253,2017-03-19 23:10:00,0,0,1,11:10:00 PM,,,,
15257,2017-03-26 23:10:00,0,0,1,11:10:00 PM,,,,
15726,2017-03-05 23:10:00,0,0,1,11:10:00 PM,,,,
19210,2017-04-30 23:10:00,0,0,1,11:10:00 PM,,,,
22303,2017-05-01 23:10:00,0,0,1,11:10:00 PM,,,,
22304,2017-05-02 23:10:00,0,0,1,11:10:00 PM,,,,
22305,2017-05-03 23:10:00,0,0,1,11:10:00 PM,,,,
22306,2017-05-04 23:10:00,0,0,1,11:10:00 PM,,,,
22307,2017-05-05 23:10:00,0,0,1,11:10:00 PM,,,,
22308,2017-05-06 23:10:00,0,0,1,11:10:00 PM,,,,
22309,2017-05-07 23:10:00,0,0,1,11:10:00 PM,,,,
22310,2017-05-08 23:10:00,0,0,1,11:10:00 PM,,,,
22311,2017-05-09 23:10:00,0,0,1,11:10:00 PM,,,,
22312,2017-05-10 23:10:00,0,0,1,11:10:00 PM,,,,
22313,2017-05-11 23:10:00,0,0,1,11:10:00 PM,,,,
22314,2017-05-12 23:10:00,0,0,1,11:10:00 PM,,,,
22315,2017-05-13 23:10:00,0,0,1,11:10:00 PM,,,,
38537,2017-08-13 23:10:00,0,0,1,11:10:00 PM,,,,
38538,2017-08-14 23:10:00,0,0,1,11:10:00 PM,,,,
38539,2017-08-15 23:10:00,0,0,1,11:10:00 PM,,,,
38540,2017-08-16 23:10:00,0,0,1,11:10:00 PM,,,,
38541,2017-08-17 23:10:00,0,0,1,11:10:00 PM,,,,
38542,2017-08-18 23:10:00,0,0,1,11:10:00 PM,,,,
38543,2017-08-19 23:10:00,0,0,1,11:10:00 PM,,,,
38544,2017-08-20 23:10:00,0,0,1,11:10:00 PM,,,,
38545,2017-08-21 23:10:00,0,0,1,11:10:00 PM,,,,
38546,2017-08-22 23:10:00,0,0,1,11:10:00 PM,,,,
38547,2017-08-23 23:10:00,0,0,1,11:10:00 PM,,,,
38548,2017-08-24 23:10:00,0,0,1,11:10:00 PM,,,,
38549,2017-08-25 23:10:00,0,0,1,11:10:00 PM,,,,
38550,2017-08-26 23:10:00,0,0,1,11:10:00 PM,,,,
38551,2017-08-27 23:10:00,0,0,1,11:10:00 PM,,,,
38552,2017-08-28 23:10:00,0,0,1,11:10:00 PM,,,,
38553,2017-08-29 23:10:00,0,0,1,11:10:00 PM,,,,
38554,2017-08-30 23:10:00,0,0,1,11:10:00 PM,,,,
38555,2017-08-31 23:10:00,0,0,1,11:10:00 PM,,,,
46506,2017-09-15 23:10:00,0,0,1,11:10:00 PM,,,,
52175,2017-10-20 23:10:00,0,0,1,11:10:00 PM,,,,
55111,2017-10-06 23:10:00,0,0,1,11:10:00 PM,,,,
58215,2017-11-03 23:10:00,0,0,1,11:10:00 PM,,,,
58218,2017-11-10 23:10:00,0,0,1,11:10:00 PM,,,,
58221,2017-11-17 23:10:00,0,0,1,11:10:00 PM,,,,
58224,2017-11-24 23:10:00,0,0,1,11:10:00 PM,,,,
64493,2017-12-01 23:10:00,0,0,1,11:10:00 PM,,,,
64498,2017-12-15 23:10:00,0,0,1,11:10:00 PM,,,,
64501,2017-12-22 23:10:00,0,0,1,11:10:00 PM,,,,
64503,2017-12-29 23:10:00,0,0,1,11:10:00 PM,,,,
52172,2017-10-13 23:11:00,0,0,1,11:11:00 PM,,,,
35541,2017-07-07 23:12:00,0,0,1,11:12:00 PM,,,,
35546,2017-07-14 23:12:00,0,0,1,11:12:00 PM,,,,
36078,2017-07-06 23:12:00,0,0,1,11:12:00 PM,,,,
36081,2017-07-13 23:12:00,0,0,1,11:12:00 PM,,,,
47745,2017-09-14 23:12:00,0,0,1,11:12:00 PM,,,,
4611,2017-01-31 23:15:00,0,0,1,11:15:00 PM,,,,
4703,2017-01-27 23:15:00,0,0,1,11:15:00 PM,,,,
10299,2017-02-07 23:15:00,0,0,1,11:15:00 PM,,,,
10305,2017-02-14 23:15:00,0,0,1,11:15:00 PM,,,,
10311,2017-02-21 23:15:00,0,0,1,11:15:00 PM,,,,
13972,2017-03-02 23:15:00,0,0,1,11:15:00 PM,,,,
19259,2017-04-02 23:15:00,0,0,1,11:15:00 PM,,,,
20910,2017-04-13 23:15:00,0,0,1,11:15:00 PM,,,,
36793,2017-07-06 23:15:00,0,0,1,11:15:00 PM,,,,
49238,2017-09-19 23:15:00,0,0,1,11:15:00 PM,,,,
52170,2017-10-06 23:15:00,0,0,1,11:15:00 PM,,,,
36232,2017-07-13 23:16:00,0,0,1,11:16:00 PM,,,,
2664,2017-01-20 23:20:00,0,0,1,11:20:00 PM,,,,
2667,2017-01-27 23:20:00,0,0,1,11:20:00 PM,,,,
5049,2017-01-18 23:20:00,0,0,1,11:20:00 PM,,,,
5050,2017-01-19 23:20:00,0,0,1,11:20:00 PM,,,,
5051,2017-01-20 23:20:00,0,0,1,11:20:00 PM,,,,
5052,2017-01-21 23:20:00,0,0,1,11:20:00 PM,,,,
5053,2017-01-22 23:20:00,0,0,1,11:20:00 PM,,,,
5054,2017-01-23 23:20:00,0,0,1,11:20:00 PM,,,,
5055,2017-01-24 23:20:00,0,0,1,11:20:00 PM,,,,
5056,2017-01-25 23:20:00,0,0,1,11:20:00 PM,,,,
5057,2017-01-26 23:20:00,0,0,1,11:20:00 PM,,,,
5058,2017-01-27 23:20:00,0,0,1,11:20:00 PM,,,,
5059,2017-01-28 23:20:00,0,0,1,11:20:00 PM,,,,
5060,2017-01-29 23:20:00,0,0,1,11:20:00 PM,,,,
5061,2017-01-30 23:20:00,0,0,1,11:20:00 PM,,,,
5062,2017-01-31 23:20:00,0,0,1,11:20:00 PM,,,,
8519,2017-02-10 23:20:00,0,0,1,11:20:00 PM,,,,
8526,2017-02-17 23:20:00,0,0,1,11:20:00 PM,,,,
8532,2017-02-23 23:20:00,0,0,1,11:20:00 PM,,,,
10678,2017-02-01 23:20:00,0,0,1,11:20:00 PM,,,,
10679,2017-02-02 23:20:00,0,0,1,11:20:00 PM,,,,
10680,2017-02-03 23:20:00,0,0,1,11:20:00 PM,,,,
10681,2017-02-04 23:20:00,0,0,1,11:20:00 PM,,,,
10682,2017-02-05 23:20:00,0,0,1,11:20:00 PM,,,,
10683,2017-02-06 23:20:00,0,0,1,11:20:00 PM,,,,
10684,2017-02-07 23:20:00,0,0,1,11:20:00 PM,,,,
10685,2017-02-09 23:20:00,0,0,1,11:20:00 PM,,,,
10686,2017-02-10 23:20:00,0,0,1,11:20:00 PM,,,,
10687,2017-02-11 23:20:00,0,0,1,11:20:00 PM,,,,
10688,2017-02-12 23:20:00,0,0,1,11:20:00 PM,,,,
10689,2017-02-13 23:20:00,0,0,1,11:20:00 PM,,,,
10690,2017-02-14 23:20:00,0,0,1,11:20:00 PM,,,,
10691,2017-02-15 23:20:00,0,0,1,11:20:00 PM,,,,
10692,2017-02-16 23:20:00,0,0,1,11:20:00 PM,,,,
10693,2017-02-17 23:20:00,0,0,1,11:20:00 PM,,,,
10694,2017-02-18 23:20:00,0,0,1,11:20:00 PM,,,,
10695,2017-02-19 23:20:00,0,0,1,11:20:00 PM,,,,
10696,2017-02-20 23:20:00,0,0,1,11:20:00 PM,,,,
10697,2017-02-22 23:20:00,0,0,1,11:20:00 PM,,,,
10698,2017-02-23 23:20:00,0,0,1,11:20:00 PM,,,,
10699,2017-02-24 23:20:00,0,0,1,11:20:00 PM,,,,
10700,2017-02-25 23:20:00,0,0,1,11:20:00 PM,,,,
10701,2017-02-26 23:20:00,0,0,1,11:20:00 PM,,,,
10702,2017-02-27 23:20:00,0,0,1,11:20:00 PM,,,,
10703,2017-02-28 23:20:00,0,0,1,11:20:00 PM,,,,
14534,2017-03-01 23:20:00,0,0,1,11:20:00 PM,,,,
16157,2017-03-01 23:20:00,0,0,1,11:20:00 PM,,,,
16158,2017-03-02 23:20:00,0,0,1,11:20:00 PM,,,,
16159,2017-03-03 23:20:00,0,0,1,11:20:00 PM,,,,
16160,2017-03-04 23:20:00,0,0,1,11:20:00 PM,,,,
16161,2017-03-05 23:20:00,0,0,1,11:20:00 PM,,,,
16162,2017-03-06 23:20:00,0,0,1,11:20:00 PM,,,,
16163,2017-03-07 23:20:00,0,0,1,11:20:00 PM,,,,
16164,2017-03-08 23:20:00,0,0,1,11:20:00 PM,,,,
16165,2017-03-09 23:20:00,0,0,1,11:20:00 PM,,,,
16166,2017-03-10 23:20:00,0,0,1,11:20:00 PM,,,,
16167,2017-03-11 23:20:00,0,0,1,11:20:00 PM,,,,
16168,2017-03-12 23:20:00,0,0,1,11:20:00 PM,,,,
16169,2017-03-13 23:20:00,0,0,1,11:20:00 PM,,,,
16170,2017-03-15 23:20:00,0,0,1,11:20:00 PM,,,,
16171,2017-03-16 23:20:00,0,0,1,11:20:00 PM,,,,
16172,2017-03-17 23:20:00,0,0,1,11:20:00 PM,,,,
16173,2017-03-18 23:20:00,0,0,1,11:20:00 PM,,,,
16174,2017-03-19 23:20:00,0,0,1,11:20:00 PM,,,,
16175,2017-03-20 23:20:00,0,0,1,11:20:00 PM,,,,
16176,2017-03-21 23:20:00,0,0,1,11:20:00 PM,,,,
16177,2017-03-22 23:20:00,0,0,1,11:20:00 PM,,,,
16178,2017-03-23 23:20:00,0,0,1,11:20:00 PM,,,,
16179,2017-03-24 23:20:00,0,0,1,11:20:00 PM,,,,
16180,2017-03-25 23:20:00,0,0,1,11:20:00 PM,,,,
43153,2017-08-16 23:20:00,0,0,1,11:20:00 PM,,,,
43154,2017-08-18 23:20:00,0,0,1,11:20:00 PM,,,,
43155,2017-08-23 23:20:00,0,0,1,11:20:00 PM,,,,
43156,2017-08-25 23:20:00,0,0,1,11:20:00 PM,,,,
43157,2017-08-30 23:20:00,0,0,1,11:20:00 PM,,,,
44252,2017-09-01 23:20:00,0,0,1,11:20:00 PM,,,,
44253,2017-09-02 23:20:00,0,0,1,11:20:00 PM,,,,
44254,2017-09-03 23:20:00,0,0,1,11:20:00 PM,,,,
44255,2017-09-04 23:20:00,0,0,1,11:20:00 PM,,,,
44256,2017-09-05 23:20:00,0,0,1,11:20:00 PM,,,,
44257,2017-09-06 23:20:00,0,0,1,11:20:00 PM,,,,
44258,2017-09-07 23:20:00,0,0,1,11:20:00 PM,,,,
44259,2017-09-08 23:20:00,0,0,1,11:20:00 PM,,,,
44260,2017-09-09 23:20:00,0,0,1,11:20:00 PM,,,,
44261,2017-09-10 23:20:00,0,0,1,11:20:00 PM,,,,
44262,2017-09-11 23:20:00,0,0,1,11:20:00 PM,,,,
44263,2017-09-13 23:20:00,0,0,1,11:20:00 PM,,,,
44264,2017-09-14 23:20:00,0,0,1,11:20:00 PM,,,,
44265,2017-09-15 23:20:00,0,0,1,11:20:00 PM,,,,
44266,2017-09-16 23:20:00,0,0,1,11:20:00 PM,,,,
44267,2017-09-17 23:20:00,0,0,1,11:20:00 PM,,,,
44268,2017-09-18 23:20:00,0,0,1,11:20:00 PM,,,,
44269,2017-09-19 23:20:00,0,0,1,11:20:00 PM,,,,
44270,2017-09-20 23:20:00,0,0,1,11:20:00 PM,,,,
44271,2017-09-21 23:20:00,0,0,1,11:20:00 PM,,,,
44272,2017-09-22 23:20:00,0,0,1,11:20:00 PM,,,,
44273,2017-09-23 23:20:00,0,0,1,11:20:00 PM,,,,
44274,2017-09-24 23:20:00,0,0,1,11:20:00 PM,,,,
44275,2017-09-25 23:20:00,0,0,1,11:20:00 PM,,,,
44276,2017-09-26 23:20:00,0,0,1,11:20:00 PM,,,,
44277,2017-09-27 23:20:00,0,0,1,11:20:00 PM,,,,
44278,2017-09-28 23:20:00,0,0,1,11:20:00 PM,,,,
44279,2017-09-29 23:20:00,0,0,1,11:20:00 PM,,,,
44280,2017-09-30 23:20:00,0,0,1,11:20:00 PM,,,,
49869,2017-10-01 23:20:00,0,0,1,11:20:00 PM,,,,
49870,2017-10-02 23:20:00,0,0,1,11:20:00 PM,,,,
49871,2017-10-03 23:20:00,0,0,1,11:20:00 PM,,,,
49872,2017-10-04 23:20:00,0,0,1,11:20:00 PM,,,,
49873,2017-10-05 23:20:00,0,0,1,11:20:00 PM,,,,
49874,2017-10-06 23:20:00,0,0,1,11:20:00 PM,,,,
49875,2017-10-07 23:20:00,0,0,1,11:20:00 PM,,,,
49876,2017-10-08 23:20:00,0,0,1,11:20:00 PM,,,,
49877,2017-10-09 23:20:00,0,0,1,11:20:00 PM,,,,
49878,2017-10-10 23:20:00,0,0,1,11:20:00 PM,,,,
49879,2017-10-11 23:20:00,0,0,1,11:20:00 PM,,,,
49880,2017-10-12 23:20:00,0,0,1,11:20:00 PM,,,,
49881,2017-10-13 23:20:00,0,0,1,11:20:00 PM,,,,
49882,2017-10-15 23:20:00,0,0,1,11:20:00 PM,,,,
49883,2017-10-16 23:20:00,0,0,1,11:20:00 PM,,,,
49884,2017-10-17 23:20:00,0,0,1,11:20:00 PM,,,,
49885,2017-10-18 23:20:00,0,0,1,11:20:00 PM,,,,
49886,2017-10-19 23:20:00,0,0,1,11:20:00 PM,,,,
49887,2017-10-20 23:20:00,0,0,1,11:20:00 PM,,,,
49888,2017-10-21 23:20:00,0,0,1,11:20:00 PM,,,,
49889,2017-10-22 23:20:00,0,0,1,11:20:00 PM,,,,
49890,2017-10-23 23:20:00,0,0,1,11:20:00 PM,,,,
49891,2017-10-24 23:20:00,0,0,1,11:20:00 PM,,,,
49892,2017-10-25 23:20:00,0,0,1,11:20:00 PM,,,,
49893,2017-10-26 23:20:00,0,0,1,11:20:00 PM,,,,
49894,2017-10-27 23:20:00,0,0,1,11:20:00 PM,,,,
54443,2017-10-30 23:20:00,0,0,1,11:20:00 PM,,,,
54444,2017-10-31 23:20:00,0,0,1,11:20:00 PM,,,,
60510,2017-11-01 23:20:00,0,0,1,11:20:00 PM,,,,
60511,2017-11-02 23:20:00,0,0,1,11:20:00 PM,,,,
60512,2017-11-03 23:20:00,0,0,1,11:20:00 PM,,,,
60513,2017-11-04 23:20:00,0,0,1,11:20:00 PM,,,,
60514,2017-11-05 23:20:00,0,0,1,11:20:00 PM,,,,
60515,2017-11-06 23:20:00,0,0,1,11:20:00 PM,,,,
60516,2017-11-07 23:20:00,0,0,1,11:20:00 PM,,,,
60517,2017-11-08 23:20:00,0,0,1,11:20:00 PM,,,,
60518,2017-11-09 23:20:00,0,0,1,11:20:00 PM,,,,
60519,2017-11-10 23:20:00,0,0,1,11:20:00 PM,,,,
60520,2017-11-12 23:20:00,0,0,1,11:20:00 PM,,,,
60521,2017-11-13 23:20:00,0,0,1,11:20:00 PM,,,,
60522,2017-11-14 23:20:00,0,0,1,11:20:00 PM,,,,
60523,2017-11-15 23:20:00,0,0,1,11:20:00 PM,,,,
60524,2017-11-16 23:20:00,0,0,1,11:20:00 PM,,,,
60525,2017-11-17 23:20:00,0,0,1,11:20:00 PM,,,,
60526,2017-11-18 23:20:00,0,0,1,11:20:00 PM,,,,
60527,2017-11-19 23:20:00,0,0,1,11:20:00 PM,,,,
60528,2017-11-20 23:20:00,0,0,1,11:20:00 PM,,,,
60529,2017-11-21 23:20:00,0,0,1,11:20:00 PM,,,,
60530,2017-11-22 23:20:00,0,0,1,11:20:00 PM,,,,
60531,2017-11-23 23:20:00,0,0,1,11:20:00 PM,,,,
60532,2017-11-24 23:20:00,0,0,1,11:20:00 PM,,,,
60533,2017-11-25 23:20:00,0,0,1,11:20:00 PM,,,,
60534,2017-11-26 23:20:00,0,0,1,11:20:00 PM,,,,
60535,2017-11-27 23:20:00,0,0,1,11:20:00 PM,,,,
60536,2017-11-28 23:20:00,0,0,1,11:20:00 PM,,,,
60537,2017-11-29 23:20:00,0,0,1,11:20:00 PM,,,,
66684,2017-12-01 23:20:00,0,0,1,11:20:00 PM,,,,
66685,2017-12-02 23:20:00,0,0,1,11:20:00 PM,,,,
66686,2017-12-03 23:20:00,0,0,1,11:20:00 PM,,,,
66687,2017-12-04 23:20:00,0,0,1,11:20:00 PM,,,,
66688,2017-12-05 23:20:00,0,0,1,11:20:00 PM,,,,
66689,2017-12-07 23:20:00,0,0,1,11:20:00 PM,,,,
66690,2017-12-08 23:20:00,0,0,1,11:20:00 PM,,,,
66691,2017-12-09 23:20:00,0,0,1,11:20:00 PM,,,,
66692,2017-12-10 23:20:00,0,0,1,11:20:00 PM,,,,
66693,2017-12-11 23:20:00,0,0,1,11:20:00 PM,,,,
66694,2017-12-12 23:20:00,0,0,1,11:20:00 PM,,,,
66695,2017-12-13 23:20:00,0,0,1,11:20:00 PM,,,,
66696,2017-12-14 23:20:00,0,0,1,11:20:00 PM,,,,
66697,2017-12-15 23:20:00,0,0,1,11:20:00 PM,,,,
66698,2017-12-16 23:20:00,0,0,1,11:20:00 PM,,,,
66699,2017-12-17 23:20:00,0,0,1,11:20:00 PM,,,,
66700,2017-12-18 23:20:00,0,0,1,11:20:00 PM,,,,
66701,2017-12-19 23:20:00,0,0,1,11:20:00 PM,,,,
66702,2017-12-20 23:20:00,0,0,1,11:20:00 PM,,,,
66703,2017-12-21 23:20:00,0,0,1,11:20:00 PM,,,,
66704,2017-12-23 23:20:00,0,0,1,11:20:00 PM,,,,
66705,2017-12-24 23:20:00,0,0,1,11:20:00 PM,,,,
66706,2017-12-25 23:20:00,0,0,1,11:20:00 PM,,,,
66707,2017-12-26 23:20:00,0,0,1,11:20:00 PM,,,,
66708,2017-12-27 23:20:00,0,0,1,11:20:00 PM,,,,
66709,2017-12-28 23:20:00,0,0,1,11:20:00 PM,,,,
66710,2017-12-29 23:20:00,0,0,1,11:20:00 PM,,,,
66711,2017-12-30 23:20:00,0,0,1,11:20:00 PM,,,,
66712,2017-12-31 23:20:00,0,0,1,11:20:00 PM,,,,
34962,2017-07-10 23:21:00,0,0,1,11:21:00 PM,,,,
34963,2017-07-17 23:21:00,0,0,1,11:21:00 PM,,,,
61103,2017-11-24 23:23:00,0,0,1,11:23:00 PM,,,,
2661,2017-01-06 23:25:00,0,0,1,11:25:00 PM,,,,
2662,2017-01-13 23:25:00,0,0,1,11:25:00 PM,,,,
2671,2017-01-31 23:25:00,0,0,1,11:25:00 PM,,,,
3291,2017-01-02 23:25:00,0,0,1,11:25:00 PM,,,,
3295,2017-01-09 23:25:00,0,0,1,11:25:00 PM,,,,
3300,2017-01-16 23:25:00,0,0,1,11:25:00 PM,,,,
3305,2017-01-23 23:25:00,0,0,1,11:25:00 PM,,,,
3310,2017-01-30 23:25:00,0,0,1,11:25:00 PM,,,,
8516,2017-02-07 23:25:00,0,0,1,11:25:00 PM,,,,
8523,2017-02-14 23:25:00,0,0,1,11:25:00 PM,,,,
9108,2017-02-06 23:25:00,0,0,1,11:25:00 PM,,,,
9113,2017-02-13 23:25:00,0,0,1,11:25:00 PM,,,,
9118,2017-02-20 23:25:00,0,0,1,11:25:00 PM,,,,
15486,2017-03-15 23:25:00,0,0,1,11:25:00 PM,,,,
65108,2017-12-22 23:26:00,0,0,1,11:26:00 PM,,,,
0,2017-01-01 23:30:00,0,0,1,11:30:00 PM,,,,
1,2017-01-02 23:30:00,0,0,1,11:30:00 PM,,,,
2,2017-01-03 23:30:00,0,0,1,11:30:00 PM,,,,
3,2017-01-04 23:30:00,0,0,1,11:30:00 PM,,,,
4,2017-01-05 23:30:00,0,0,1,11:30:00 PM,,,,
5,2017-01-06 23:30:00,0,0,1,11:30:00 PM,,,,
6,2017-01-07 23:30:00,0,0,1,11:30:00 PM,,,,
7,2017-01-08 23:30:00,0,0,1,11:30:00 PM,,,,
8,2017-01-09 23:30:00,0,0,1,11:30:00 PM,,,,
9,2017-01-11 23:30:00,0,0,1,11:30:00 PM,,,,
10,2017-01-14 23:30:00,0,0,1,11:30:00 PM,,,,
11,2017-01-16 23:30:00,0,0,1,11:30:00 PM,,,,
12,2017-01-18 23:30:00,0,0,1,11:30:00 PM,,,,
13,2017-01-21 23:30:00,0,0,1,11:30:00 PM,,,,
14,2017-01-23 23:30:00,0,0,1,11:30:00 PM,,,,
15,2017-01-25 23:30:00,0,0,1,11:30:00 PM,,,,
16,2017-01-28 23:30:00,0,0,1,11:30:00 PM,,,,
17,2017-01-30 23:30:00,0,0,1,11:30:00 PM,,,,
6108,2017-02-04 23:30:00,0,0,1,11:30:00 PM,,,,
6109,2017-02-06 23:30:00,0,0,1,11:30:00 PM,,,,
6110,2017-02-08 23:30:00,0,0,1,11:30:00 PM,,,,
6111,2017-02-11 23:30:00,0,0,1,11:30:00 PM,,,,
6112,2017-02-13 23:30:00,0,0,1,11:30:00 PM,,,,
6113,2017-02-15 23:30:00,0,0,1,11:30:00 PM,,,,
6114,2017-02-20 23:30:00,0,0,1,11:30:00 PM,,,,
6115,2017-02-22 23:30:00,0,0,1,11:30:00 PM,,,,
6116,2017-02-25 23:30:00,0,0,1,11:30:00 PM,,,,
6117,2017-02-27 23:30:00,0,0,1,11:30:00 PM,,,,
11669,2017-03-01 23:30:00,0,0,1,11:30:00 PM,,,,
11670,2017-03-04 23:30:00,0,0,1,11:30:00 PM,,,,
30011,2017-06-01 23:30:00,0,0,1,11:30:00 PM,,,,
32921,2017-07-13 23:30:00,0,0,1,11:30:00 PM,,,,
34960,2017-07-07 23:30:00,0,0,1,11:30:00 PM,,,,
35545,2017-07-13 23:30:00,0,0,1,11:30:00 PM,,,,
38150,2017-07-10 23:30:00,0,0,1,11:30:00 PM,,,,
54523,2017-10-29 23:30:00,0,0,1,11:30:00 PM,,,,
54524,2017-10-30 23:30:00,0,0,1,11:30:00 PM,,,,
54525,2017-10-31 23:30:00,0,0,1,11:30:00 PM,,,,
