X,fecha_i_dt,temporada_alta_1,temporada_alta_2,temporada_alta_3,temporada_alta_4,
12573,2017-03-20 20:35:00,0,0,0,0,
15792,2017-03-20 20:35:00,0,0,0,0,
15842,2017-03-20 20:15:00,0,0,0,0,
11780,2017-03-20 20:10:00,0,0,0,0,
16146,2017-03-20 20:10:00,0,0,0,0,
14497,2017-03-20 20:05:00,0,0,0,0,
13678,2017-03-20 20:00:00,0,0,0,0,
13057,2017-03-20 19:55:00,0,0,0,0,
14765,2017-03-20 19:55:00,0,0,0,0,
16509,2017-03-20 19:55:00,0,0,0,0,
16420,2017-03-20 19:50:00,0,0,0,0,
15010,2017-03-20 19:45:00,0,0,0,0,
15451,2017-03-20 19:45:00,0,0,0,0,
15702,2017-03-20 19:30:00,0,0,0,0,
11953,2017-03-20 19:25:00,0,0,0,0,
12595,2017-03-20 19:15:00,0,0,0,0,
14362,2017-03-20 19:00:00,0,0,0,0,
12854,2017-03-20 18:55:00,0,0,0,0,
13579,2017-03-20 18:55:00,0,0,0,0,
12104,2017-03-20 18:45:00,0,0,0,0,
15424,2017-03-20 18:45:00,0,0,0,0,
12976,2017-03-20 18:35:00,0,0,0,0,
14351,2017-03-20 18:35:00,0,0,0,0,
14870,2017-03-20 18:35:00,0,0,0,0,
13799,2017-03-20 18:25:00,0,0,0,0,
16662,2017-03-20 18:25:00,0,0,0,0,
13771,2017-03-20 18:10:00,0,0,0,0,
14293,2017-03-20 18:05:00,0,0,0,0,
13188,2017-03-20 18:00:00,0,0,0,0,
17136,2017-03-20 18:00:00,0,0,0,0,
14732,2017-03-20 17:45:00,0,0,0,0,
13461,2017-03-20 17:40:00,0,0,0,0,
13300,2017-03-20 17:30:00,0,0,0,0,
15357,2017-03-20 17:30:00,0,0,0,0,
16850,2017-03-20 17:15:00,0,0,0,0,
14220,2017-03-20 17:10:00,0,0,0,0,
16935,2017-03-20 17:10:00,0,0,0,0,
13115,2017-03-20 17:00:00,0,0,0,0,
16024,2017-03-20 17:00:00,0,0,0,0,
12526,2017-03-20 16:50:00,0,0,0,0,
11923,2017-03-20 16:45:00,0,0,0,0,
14472,2017-03-20 16:45:00,0,0,0,0,
15902,2017-03-20 16:40:00,0,0,0,0,
14191,2017-03-20 16:35:00,0,0,0,0,
13552,2017-03-20 16:30:00,0,0,0,0,
16358,2017-03-20 16:20:00,0,0,0,0,
12043,2017-03-20 16:16:00,0,0,0,0,
14841,2017-03-20 16:00:00,0,0,0,0,
14703,2017-03-20 15:55:00,0,0,0,0,
15680,2017-03-20 15:45:00,0,0,0,0,
15931,2017-03-20 15:35:00,0,0,0,0,
14446,2017-03-20 15:30:00,0,0,0,0,
12318,2017-03-20 15:20:00,0,0,0,0,
14542,2017-03-20 15:20:00,0,0,0,0,
16805,2017-03-20 15:20:00,0,0,0,0,
13857,2017-03-20 15:10:00,0,0,0,0,
12898,2017-03-20 15:05:00,0,0,0,0,
16445,2017-03-20 15:05:00,0,0,0,0,
14168,2017-03-20 14:50:00,0,0,0,0,
13273,2017-03-20 14:40:00,0,0,0,0,
13024,2017-03-20 14:30:00,0,0,0,0,
11806,2017-03-20 14:25:00,0,0,0,0,
15227,2017-03-20 14:25:00,0,0,0,0,
14680,2017-03-20 14:10:00,0,0,0,0,
15633,2017-03-20 14:10:00,0,0,0,0,
16252,2017-03-20 14:05:00,0,0,0,0,
13433,2017-03-20 14:00:00,0,0,0,0,
14981,2017-03-20 13:45:00,0,0,0,0,
12353,2017-03-20 13:40:00,0,0,0,0,
14097,2017-03-20 13:35:00,0,0,0,0,
15659,2017-03-20 13:30:00,0,0,0,0,
16577,2017-03-20 13:30:00,0,0,0,0,
15093,2017-03-20 13:15:00,0,0,0,0,
13744,2017-03-20 13:05:00,0,0,0,0,
12822,2017-03-20 12:50:00,0,0,0,0,
12085,2017-03-20 12:45:00,0,0,0,0,
12377,2017-03-20 12:45:00,0,0,0,0,
15198,2017-03-20 12:45:00,0,0,0,0,
14817,2017-03-20 12:40:00,0,0,0,0,
11756,2017-03-20 12:35:00,0,0,0,0,
16884,2017-03-20 12:15:00,0,0,0,0,
13402,2017-03-20 12:05:00,0,0,0,0,
14656,2017-03-20 12:05:00,0,0,0,0,
12156,2017-03-20 12:04:00,0,0,0,0,
13136,2017-03-20 11:55:00,0,0,0,0,
15527,2017-03-20 11:50:00,0,0,0,0,
13249,2017-03-20 11:45:00,0,0,0,0,
16830,2017-03-20 11:30:00,0,0,0,0,
15326,2017-03-20 11:25:00,0,0,0,0,
12876,2017-03-20 11:20:00,0,0,0,0,
17039,2017-03-20 11:20:00,0,0,0,0,
14958,2017-03-20 11:15:00,0,0,0,0,
14895,2017-03-20 11:10:00,0,0,0,0,
13526,2017-03-20 11:05:00,0,0,0,0,
16608,2017-03-20 11:00:00,0,0,0,0,
17078,2017-03-20 11:00:00,0,0,0,0,
15782,2017-03-20 10:50:00,0,0,0,0,
15280,2017-03-20 10:45:00,0,0,0,0,
11866,2017-03-20 10:35:00,0,0,0,0,
13085,2017-03-20 10:10:00,0,0,0,0,
15310,2017-03-20 10:00:00,0,0,0,0,
12683,2017-03-20 09:40:00,0,0,0,0,
16681,2017-03-20 09:35:00,0,0,0,0,
16867,2017-03-20 09:30:00,0,0,0,0,
11894,2017-03-20 09:20:00,0,0,0,0,
15993,2017-03-20 09:20:00,0,0,0,0,
16285,2017-03-20 09:15:00,0,0,0,0,
16780,2017-03-20 09:10:00,0,0,0,0,
12713,2017-03-20 08:55:00,0,0,0,0,
16719,2017-03-20 08:50:00,0,0,0,0,
15393,2017-03-20 08:30:00,0,0,0,0,
16546,2017-03-20 08:30:00,0,0,0,0,
14315,2017-03-20 08:25:00,0,0,0,0,
14122,2017-03-20 08:20:00,0,0,0,0,
14609,2017-03-20 08:20:00,0,0,0,0,
15962,2017-03-20 08:15:00,0,0,0,0,
12750,2017-03-20 08:00:00,0,0,0,0,
12928,2017-03-20 08:00:00,0,0,0,0,
15871,2017-03-20 07:55:00,0,0,0,0,
12012,2017-03-20 07:53:00,0,0,0,0,
15062,2017-03-20 07:50:00,0,0,0,0,
12624,2017-03-20 07:45:00,0,0,0,0,
14039,2017-03-20 07:45:00,0,0,0,0,
14252,2017-03-20 07:40:00,0,0,0,0,
13708,2017-03-20 07:35:00,0,0,0,0,
16991,2017-03-20 07:35:00,0,0,0,0,
13371,2017-03-20 07:30:00,0,0,0,0,
13160,2017-03-20 07:20:00,0,0,0,0,
14795,2017-03-20 07:20:00,0,0,0,0,
14584,2017-03-20 07:15:00,0,0,0,0,
12422,2017-03-20 07:14:00,0,0,0,0,
12293,2017-03-20 07:10:00,0,0,0,0,
15612,2017-03-20 07:05:00,0,0,0,0,
13007,2017-03-20 07:00:00,0,0,0,0,
13922,2017-03-20 06:55:00,0,0,0,0,
14393,2017-03-20 06:40:00,0,0,0,0,
14936,2017-03-20 06:35:00,0,0,0,0,
13218,2017-03-20 06:30:00,0,0,0,0,
17120,2017-03-20 06:30:00,0,0,0,0,
14415,2017-03-20 06:25:00,0,0,0,0,
15168,2017-03-20 06:10:00,0,0,0,0,
13343,2017-03-20 06:05:00,0,0,0,0,
12126,2017-03-20 06:00:00,0,0,0,0,
14085,2017-03-20 06:00:00,0,0,0,0,
14267,2017-03-20 06:00:00,0,0,0,0,
13888,2017-03-20 05:55:00,0,0,0,0,
13324,2017-03-20 05:45:00,0,0,0,0,
13624,2017-03-20 05:40:00,0,0,0,0,
14148,2017-03-20 05:40:00,0,0,0,0,
16473,2017-03-20 05:30:00,0,0,0,0,
14370,2017-03-20 05:25:00,0,0,0,0,
12546,2017-03-20 05:10:00,0,0,0,0,
13495,2017-03-20 05:10:00,0,0,0,0,
14243,2017-03-20 05:10:00,0,0,0,0,
14075,2017-03-20 05:05:00,0,0,0,0,
17014,2017-03-20 04:55:00,0,0,0,0,
14139,2017-03-20 04:40:00,0,0,0,0,
12180,2017-03-20 03:21:00,0,0,0,0,
16054,2017-03-20 02:20:00,0,0,0,0,
16217,2017-03-20 01:40:00,0,0,0,0,
12209,2017-03-20 01:32:00,0,0,0,0,
12239,2017-03-20 01:27:00,0,0,0,0,
17107,2017-03-20 01:15:00,0,0,0,0,
16649,2017-03-20 00:35:00,0,0,0,0,
16327,2017-03-19 23:45:00,0,0,0,0,
16091,2017-03-19 23:35:00,0,0,0,0,
16174,2017-03-19 23:20:00,0,0,0,0,
15253,2017-03-19 23:10:00,0,0,0,0,
16304,2017-03-19 22:55:00,0,0,0,0,
15029,2017-03-19 22:50:00,0,0,0,0,
16117,2017-03-19 22:45:00,0,0,0,0,
16388,2017-03-19 22:45:00,0,0,0,0,
11835,2017-03-19 22:35:00,0,0,0,0,
11979,2017-03-19 22:30:00,0,0,0,0,
15728,2017-03-19 22:25:00,0,0,0,0,
16746,2017-03-19 22:10:00,0,0,0,0,
15566,2017-03-19 21:45:00,0,0,0,0,
12451,2017-03-19 21:40:00,0,0,0,0,
11728,2017-03-19 21:30:00,0,0,0,0,
15043,2017-03-19 21:30:00,0,0,0,0,
13827,2017-03-19 21:10:00,0,0,0,0,
14515,2017-03-19 21:05:00,0,0,0,0,
11697,2017-03-19 21:00:00,0,0,0,0,
13056,2017-03-19 20:55:00,0,0,0,0,
12267,2017-03-19 20:50:00,0,0,0,0,
14562,2017-03-19 20:45:00,0,0,0,0,
12572,2017-03-19 20:35:00,0,0,0,0,
15701,2017-03-19 20:30:00,0,0,0,0,
15502,2017-03-19 20:20:00,0,0,0,0,
11779,2017-03-19 20:10:00,0,0,0,0,
14764,2017-03-19 20:10:00,0,0,0,0,
16145,2017-03-19 20:10:00,0,0,0,0,
17046,2017-03-19 20:05:00,0,0,0,0,
13677,2017-03-19 20:00:00,0,0,0,0,
14350,2017-03-19 19:55:00,0,0,0,0,
16508,2017-03-19 19:55:00,0,0,0,0,
16419,2017-03-19 19:50:00,0,0,0,0,
15474,2017-03-19 19:35:00,0,0,0,0,
13578,2017-03-19 19:30:00,0,0,0,0,
11952,2017-03-19 19:25:00,0,0,0,0,
14496,2017-03-19 19:25:00,0,0,0,0,
12853,2017-03-19 19:20:00,0,0,0,0,
15381,2017-03-19 19:15:00,0,0,0,0,
13317,2017-03-19 19:10:00,0,0,0,0,
15450,2017-03-19 19:00:00,0,0,0,0,
14547,2017-03-19 18:55:00,0,0,0,0,
13474,2017-03-19 18:45:00,0,0,0,0,
15423,2017-03-19 18:45:00,0,0,0,0,
12975,2017-03-19 18:35:00,0,0,0,0,
13798,2017-03-19 18:25:00,0,0,0,0,
14869,2017-03-19 18:25:00,0,0,0,0,
13770,2017-03-19 18:10:00,0,0,0,0,
13187,2017-03-19 18:00:00,0,0,0,0,
13564,2017-03-19 18:00:00,0,0,0,0,
14308,2017-03-19 18:00:00,0,0,0,0,
15403,2017-03-19 18:00:00,0,0,0,0,
16934,2017-03-19 18:00:00,0,0,0,0,
17135,2017-03-19 18:00:00,0,0,0,0,
14731,2017-03-19 17:45:00,0,0,0,0,
14292,2017-03-19 17:40:00,0,0,0,0,
13936,2017-03-19 17:15:00,0,0,0,0,
16849,2017-03-19 17:15:00,0,0,0,0,
13299,2017-03-19 17:05:00,0,0,0,0,
14219,2017-03-19 17:05:00,0,0,0,0,
15356,2017-03-19 17:05:00,0,0,0,0,
13114,2017-03-19 17:00:00,0,0,0,0,
16023,2017-03-19 17:00:00,0,0,0,0,
12525,2017-03-19 16:50:00,0,0,0,0,
11922,2017-03-19 16:45:00,0,0,0,0,
14471,2017-03-19 16:40:00,0,0,0,0,
15901,2017-03-19 16:40:00,0,0,0,0,
16627,2017-03-19 16:30:00,0,0,0,0,
16357,2017-03-19 16:20:00,0,0,0,0,
12042,2017-03-19 16:16:00,0,0,0,0,
13023,2017-03-19 16:00:00,0,0,0,0,
12897,2017-03-19 15:40:00,0,0,0,0,
15930,2017-03-19 15:35:00,0,0,0,0,
12317,2017-03-19 15:20:00,0,0,0,0,
14679,2017-03-19 15:20:00,0,0,0,0,
15009,2017-03-19 15:20:00,0,0,0,0,
16804,2017-03-19 15:20:00,0,0,0,0,
13856,2017-03-19 15:10:00,0,0,0,0,
16444,2017-03-19 15:05:00,0,0,0,0,
15658,2017-03-19 14:50:00,0,0,0,0,
14992,2017-03-19 14:35:00,0,0,0,0,
11805,2017-03-19 14:25:00,0,0,0,0,
12653,2017-03-19 14:25:00,0,0,0,0,
13432,2017-03-19 14:25:00,0,0,0,0,
14167,2017-03-19 14:25:00,0,0,0,0,
12834,2017-03-19 14:15:00,0,0,0,0,
14980,2017-03-19 14:10:00,0,0,0,0,
15781,2017-03-19 14:05:00,0,0,0,0,
15226,2017-03-19 13:55:00,0,0,0,0,
14840,2017-03-19 13:45:00,0,0,0,0,
12352,2017-03-19 13:40:00,0,0,0,0,
12396,2017-03-19 13:35:00,0,0,0,0,
15145,2017-03-19 13:35:00,0,0,0,0,
16576,2017-03-19 13:30:00,0,0,0,0,
12488,2017-03-19 13:15:00,0,0,0,0,
15092,2017-03-19 13:15:00,0,0,0,0,
14147,2017-03-19 13:10:00,0,0,0,0,
13743,2017-03-19 13:05:00,0,0,0,0,
12953,2017-03-19 13:00:00,0,0,0,0,
12821,2017-03-19 12:50:00,0,0,0,0,
12084,2017-03-19 12:45:00,0,0,0,0,
13248,2017-03-19 12:45:00,0,0,0,0,
11755,2017-03-19 12:35:00,0,0,0,0,
14894,2017-03-19 12:35:00,0,0,0,0,
15585,2017-03-19 12:20:00,0,0,0,0,
14911,2017-03-19 12:15:00,0,0,0,0,
13401,2017-03-19 12:05:00,0,0,0,0,
12155,2017-03-19 12:04:00,0,0,0,0,
13159,2017-03-19 11:45:00,0,0,0,0,
12769,2017-03-19 11:30:00,0,0,0,0,
16829,2017-03-19 11:30:00,0,0,0,0,
17038,2017-03-19 11:20:00,0,0,0,0,
14636,2017-03-19 11:15:00,0,0,0,0,
13135,2017-03-19 11:00:00,0,0,0,0,
16607,2017-03-19 11:00:00,0,0,0,0,
17077,2017-03-19 11:00:00,0,0,0,0,
14445,2017-03-19 10:45:00,0,0,0,0,
13957,2017-03-19 10:35:00,0,0,0,0,
15197,2017-03-19 10:05:00,0,0,0,0,
16727,2017-03-19 10:05:00,0,0,0,0,
13084,2017-03-19 09:50:00,0,0,0,0,
14530,2017-03-19 09:50:00,0,0,0,0,
12682,2017-03-19 09:40:00,0,0,0,0,
15309,2017-03-19 09:40:00,0,0,0,0,
16680,2017-03-19 09:35:00,0,0,0,0,
16866,2017-03-19 09:30:00,0,0,0,0,
11893,2017-03-19 09:20:00,0,0,0,0,
14426,2017-03-19 09:20:00,0,0,0,0,
15992,2017-03-19 09:20:00,0,0,0,0,
14038,2017-03-19 09:15:00,0,0,0,0,
16284,2017-03-19 09:15:00,0,0,0,0,
15279,2017-03-19 09:10:00,0,0,0,0,
16779,2017-03-19 09:10:00,0,0,0,0,
16265,2017-03-19 09:05:00,0,0,0,0,
14622,2017-03-19 09:00:00,0,0,0,0,
12712,2017-03-19 08:55:00,0,0,0,0,
16237,2017-03-19 08:40:00,0,0,0,0,
16545,2017-03-19 08:30:00,0,0,0,0,
14121,2017-03-19 08:25:00,0,0,0,0,
14935,2017-03-19 08:15:00,0,0,0,0,
15961,2017-03-19 08:15:00,0,0,0,0,
12927,2017-03-19 08:10:00,0,0,0,0,
12749,2017-03-19 08:00:00,0,0,0,0,
14392,2017-03-19 07:55:00,0,0,0,0,
15870,2017-03-19 07:55:00,0,0,0,0,
12011,2017-03-19 07:53:00,0,0,0,0,
14794,2017-03-19 07:50:00,0,0,0,0,
12623,2017-03-19 07:45:00,0,0,0,0,
14266,2017-03-19 07:45:00,0,0,0,0,
15061,2017-03-19 07:40:00,0,0,0,0,
13707,2017-03-19 07:35:00,0,0,0,0,
16990,2017-03-19 07:35:00,0,0,0,0,
13525,2017-03-19 07:15:00,0,0,0,0,
12292,2017-03-19 07:10:00,0,0,0,0,
13370,2017-03-19 07:10:00,0,0,0,0,
15611,2017-03-19 07:00:00,0,0,0,0,
16895,2017-03-19 06:45:00,0,0,0,0,
13006,2017-03-19 06:40:00,0,0,0,0,
15167,2017-03-19 06:35:00,0,0,0,0,
13217,2017-03-19 06:30:00,0,0,0,0,
12788,2017-03-19 06:25:00,0,0,0,0,
13342,2017-03-19 06:05:00,0,0,0,0,
12125,2017-03-19 06:00:00,0,0,0,0,
13887,2017-03-19 05:55:00,0,0,0,0,
13494,2017-03-19 05:40:00,0,0,0,0,
16472,2017-03-19 05:30:00,0,0,0,0,
16951,2017-03-19 05:30:00,0,0,0,0,
12503,2017-03-19 05:10:00,0,0,0,0,
13623,2017-03-19 05:00:00,0,0,0,0,
17013,2017-03-19 04:55:00,0,0,0,0,
13988,2017-03-19 03:30:00,0,0,0,0,
12179,2017-03-19 03:21:00,0,0,0,0,
16053,2017-03-19 02:20:00,0,0,0,0,
16216,2017-03-19 01:40:00,0,0,0,0,
12066,2017-03-19 01:33:00,0,0,0,0,
12208,2017-03-19 01:32:00,0,0,0,0,
12238,2017-03-19 01:27:00,0,0,0,0,
17092,2017-03-19 01:15:00,0,0,0,0,
16648,2017-03-19 00:35:00,0,0,0,0,
16326,2017-03-18 23:45:00,0,0,0,0,
16090,2017-03-18 23:35:00,0,0,0,0,
16173,2017-03-18 23:20:00,0,0,0,0,
16116,2017-03-18 22:45:00,0,0,0,0,
16387,2017-03-18 22:45:00,0,0,0,0,
11834,2017-03-18 22:35:00,0,0,0,0,
16745,2017-03-18 22:10:00,0,0,0,0,
11676,2017-03-18 22:00:00,0,0,0,0,
12450,2017-03-18 21:40:00,0,0,0,0,
11727,2017-03-18 21:30:00,0,0,0,0,
11696,2017-03-18 21:00:00,0,0,0,0,
12266,2017-03-18 20:50:00,0,0,0,0,
16524,2017-03-18 20:50:00,0,0,0,0,
12571,2017-03-18 20:35:00,0,0,0,0,
15841,2017-03-18 20:15:00,0,0,0,0,
11778,2017-03-18 20:10:00,0,0,0,0,
16144,2017-03-18 20:10:00,0,0,0,0,
16507,2017-03-18 19:55:00,0,0,0,0,
13977,2017-03-18 19:50:00,0,0,0,0,
16418,2017-03-18 19:50:00,0,0,0,0,
13042,2017-03-18 19:20:00,0,0,0,0,
13460,2017-03-18 18:55:00,0,0,0,0,
12103,2017-03-18 18:45:00,0,0,0,0,
14425,2017-03-18 18:15:00,0,0,0,0,
13769,2017-03-18 18:10:00,0,0,0,0,
14868,2017-03-18 18:10:00,0,0,0,0,
12974,2017-03-18 18:00:00,0,0,0,0,
16933,2017-03-18 18:00:00,0,0,0,0,
14730,2017-03-18 17:35:00,0,0,0,0,
13563,2017-03-18 17:30:00,0,0,0,0,
14218,2017-03-18 17:15:00,0,0,0,0,
16848,2017-03-18 17:15:00,0,0,0,0,
13298,2017-03-18 17:05:00,0,0,0,0,
13651,2017-03-18 17:00:00,0,0,0,0,
16022,2017-03-18 17:00:00,0,0,0,0,
12524,2017-03-18 16:50:00,0,0,0,0,
15355,2017-03-18 16:50:00,0,0,0,0,
11921,2017-03-18 16:45:00,0,0,0,0,
15900,2017-03-18 16:40:00,0,0,0,0,
16626,2017-03-18 16:40:00,0,0,0,0,
14291,2017-03-18 16:30:00,0,0,0,0,
15402,2017-03-18 16:30:00,0,0,0,0,
16356,2017-03-18 16:20:00,0,0,0,0,
12041,2017-03-18 16:16:00,0,0,0,0,
14541,2017-03-18 16:00:00,0,0,0,0,
14190,2017-03-18 15:45:00,0,0,0,0,
15929,2017-03-18 15:35:00,0,0,0,0,
15008,2017-03-18 15:30:00,0,0,0,0,
12316,2017-03-18 15:20:00,0,0,0,0,
16803,2017-03-18 15:20:00,0,0,0,0,
13855,2017-03-18 15:10:00,0,0,0,0,
16443,2017-03-18 15:05:00,0,0,0,0,
14839,2017-03-18 15:00:00,0,0,0,0,
13431,2017-03-18 14:40:00,0,0,0,0,
15225,2017-03-18 14:40:00,0,0,0,0,
15657,2017-03-18 14:30:00,0,0,0,0,
11804,2017-03-18 14:25:00,0,0,0,0,
12652,2017-03-18 14:25:00,0,0,0,0,
16251,2017-03-18 14:05:00,0,0,0,0,
12351,2017-03-18 13:40:00,0,0,0,0,
13524,2017-03-18 13:35:00,0,0,0,0,
12805,2017-03-18 13:30:00,0,0,0,0,
16575,2017-03-18 13:30:00,0,0,0,0,
12487,2017-03-18 13:15:00,0,0,0,0,
14655,2017-03-18 13:15:00,0,0,0,0,
15091,2017-03-18 13:10:00,0,0,0,0,
13742,2017-03-18 13:05:00,0,0,0,0,
12083,2017-03-18 12:45:00,0,0,0,0,
12376,2017-03-18 12:45:00,0,0,0,0,
14979,2017-03-18 12:40:00,0,0,0,0,
11754,2017-03-18 12:35:00,0,0,0,0,
13400,2017-03-18 12:05:00,0,0,0,0,
16877,2017-03-18 12:05:00,0,0,0,0,
12154,2017-03-18 12:04:00,0,0,0,0,
15196,2017-03-18 12:00:00,0,0,0,0,
15584,2017-03-18 11:55:00,0,0,0,0,
13158,2017-03-18 11:45:00,0,0,0,0,
13247,2017-03-18 11:45:00,0,0,0,0,
15116,2017-03-18 11:30:00,0,0,0,0,
16828,2017-03-18 11:30:00,0,0,0,0,
17037,2017-03-18 11:20:00,0,0,0,0,
16606,2017-03-18 11:00:00,0,0,0,0,
14414,2017-03-18 10:55:00,0,0,0,0,
11865,2017-03-18 10:35:00,0,0,0,0,
15278,2017-03-18 10:30:00,0,0,0,0,
13083,2017-03-18 10:10:00,0,0,0,0,
14793,2017-03-18 09:55:00,0,0,0,0,
12681,2017-03-18 09:40:00,0,0,0,0,
13956,2017-03-18 09:35:00,0,0,0,0,
16679,2017-03-18 09:35:00,0,0,0,0,
14120,2017-03-18 09:30:00,0,0,0,0,
15308,2017-03-18 09:30:00,0,0,0,0,
16865,2017-03-18 09:30:00,0,0,0,0,
11892,2017-03-18 09:20:00,0,0,0,0,
14037,2017-03-18 09:20:00,0,0,0,0,
15991,2017-03-18 09:20:00,0,0,0,0,
16283,2017-03-18 09:15:00,0,0,0,0,
16261,2017-03-18 09:10:00,0,0,0,0,
16778,2017-03-18 09:10:00,0,0,0,0,
15130,2017-03-18 09:00:00,0,0,0,0,
12711,2017-03-18 08:55:00,0,0,0,0,
16718,2017-03-18 08:50:00,0,0,0,0,
13826,2017-03-18 08:30:00,0,0,0,0,
14608,2017-03-18 08:30:00,0,0,0,0,
16544,2017-03-18 08:30:00,0,0,0,0,
15960,2017-03-18 08:15:00,0,0,0,0,
12748,2017-03-18 08:00:00,0,0,0,0,
12926,2017-03-18 08:00:00,0,0,0,0,
15720,2017-03-18 08:00:00,0,0,0,0,
15869,2017-03-18 07:55:00,0,0,0,0,
12622,2017-03-18 07:45:00,0,0,0,0,
16900,2017-03-18 07:45:00,0,0,0,0,
16471,2017-03-18 07:40:00,0,0,0,0,
13706,2017-03-18 07:35:00,0,0,0,0,
15769,2017-03-18 07:35:00,0,0,0,0,
13369,2017-03-18 07:30:00,0,0,0,0,
14934,2017-03-18 07:15:00,0,0,0,0,
12421,2017-03-18 07:14:00,0,0,0,0,
12291,2017-03-18 07:10:00,0,0,0,0,
13005,2017-03-18 07:00:00,0,0,0,0,
13493,2017-03-18 07:00:00,0,0,0,0,
13921,2017-03-18 07:00:00,0,0,0,0,
14391,2017-03-18 07:00:00,0,0,0,0,
15166,2017-03-18 06:40:00,0,0,0,0,
13216,2017-03-18 06:30:00,0,0,0,0,
12787,2017-03-18 06:25:00,0,0,0,0,
14251,2017-03-18 06:00:00,0,0,0,0,
13886,2017-03-18 05:55:00,0,0,0,0,
13622,2017-03-18 05:40:00,0,0,0,0,
16950,2017-03-18 05:30:00,0,0,0,0,
16972,2017-03-18 05:15:00,0,0,0,0,
12502,2017-03-18 05:10:00,0,0,0,0,
17012,2017-03-18 04:55:00,0,0,0,0,
12178,2017-03-18 03:21:00,0,0,0,0,
16052,2017-03-18 02:20:00,0,0,0,0,
14009,2017-03-18 02:00:00,0,0,0,0,
15749,2017-03-18 01:50:00,0,0,0,0,
16215,2017-03-18 01:40:00,0,0,0,0,
12207,2017-03-18 01:32:00,0,0,0,0,
12237,2017-03-18 01:27:00,0,0,0,0,
17091,2017-03-18 01:15:00,0,0,0,0,
16647,2017-03-18 00:35:00,0,0,0,0,
16325,2017-03-17 23:45:00,0,0,0,0,
16172,2017-03-17 23:20:00,0,0,0,0,
14514,2017-03-17 22:55:00,0,0,0,0,
16303,2017-03-17 22:55:00,0,0,0,0,
16115,2017-03-17 22:45:00,0,0,0,0,
16386,2017-03-17 22:45:00,0,0,0,0,
11833,2017-03-17 22:35:00,0,0,0,0,
11978,2017-03-17 22:30:00,0,0,0,0,
14561,2017-03-17 22:25:00,0,0,0,0,
16744,2017-03-17 22:10:00,0,0,0,0,
15252,2017-03-17 21:50:00,0,0,0,0,
12449,2017-03-17 21:40:00,0,0,0,0,
11726,2017-03-17 21:30:00,0,0,0,0,
15501,2017-03-17 21:25:00,0,0,0,0,
14495,2017-03-17 21:15:00,0,0,0,0,
11695,2017-03-17 21:00:00,0,0,0,0,
13055,2017-03-17 20:55:00,0,0,0,0,
14763,2017-03-17 20:55:00,0,0,0,0,
12265,2017-03-17 20:50:00,0,0,0,0,
15042,2017-03-17 20:50:00,0,0,0,0,
15700,2017-03-17 20:50:00,0,0,0,0,
12570,2017-03-17 20:35:00,0,0,0,0,
12852,2017-03-17 20:35:00,0,0,0,0,
13597,2017-03-17 20:30:00,0,0,0,0,
15840,2017-03-17 20:15:00,0,0,0,0,
11777,2017-03-17 20:10:00,0,0,0,0,
16143,2017-03-17 20:10:00,0,0,0,0,
13676,2017-03-17 20:00:00,0,0,0,0,
14749,2017-03-17 19:55:00,0,0,0,0,
16506,2017-03-17 19:55:00,0,0,0,0,
16417,2017-03-17 19:50:00,0,0,0,0,
15028,2017-03-17 19:45:00,0,0,0,0,
15791,2017-03-17 19:45:00,0,0,0,0,
11951,2017-03-17 19:25:00,0,0,0,0,
15380,2017-03-17 19:15:00,0,0,0,0,
13577,2017-03-17 19:10:00,0,0,0,0,
16908,2017-03-17 19:05:00,0,0,0,0,
13316,2017-03-17 18:55:00,0,0,0,0,
13459,2017-03-17 18:55:00,0,0,0,0,
15422,2017-03-17 18:45:00,0,0,0,0,
15473,2017-03-17 18:40:00,0,0,0,0,
12973,2017-03-17 18:35:00,0,0,0,0,
15517,2017-03-17 18:30:00,0,0,0,0,
13797,2017-03-17 18:25:00,0,0,0,0,
14867,2017-03-17 18:25:00,0,0,0,0,
13768,2017-03-17 18:10:00,0,0,0,0,
14470,2017-03-17 18:10:00,0,0,0,0,
13186,2017-03-17 18:00:00,0,0,0,0,
13562,2017-03-17 18:00:00,0,0,0,0,
15354,2017-03-17 18:00:00,0,0,0,0,
17134,2017-03-17 18:00:00,0,0,0,0,
14729,2017-03-17 17:45:00,0,0,0,0,
14217,2017-03-17 17:25:00,0,0,0,0,
16847,2017-03-17 17:15:00,0,0,0,0,
16932,2017-03-17 17:10:00,0,0,0,0,
13297,2017-03-17 17:05:00,0,0,0,0,
15007,2017-03-17 17:05:00,0,0,0,0,
13113,2017-03-17 17:00:00,0,0,0,0,
16021,2017-03-17 17:00:00,0,0,0,0,
14324,2017-03-17 16:55:00,0,0,0,0,
12523,2017-03-17 16:50:00,0,0,0,0,
11920,2017-03-17 16:45:00,0,0,0,0,
15899,2017-03-17 16:40:00,0,0,0,0,
13935,2017-03-17 16:35:00,0,0,0,0,
14702,2017-03-17 16:20:00,0,0,0,0,
16355,2017-03-17 16:20:00,0,0,0,0,
12040,2017-03-17 16:16:00,0,0,0,0,
14910,2017-03-17 16:15:00,0,0,0,0,
13022,2017-03-17 16:00:00,0,0,0,0,
15449,2017-03-17 15:45:00,0,0,0,0,
13430,2017-03-17 15:40:00,0,0,0,0,
15928,2017-03-17 15:35:00,0,0,0,0,
14838,2017-03-17 15:30:00,0,0,0,0,
